EQUIP;OPCO;SUBST;TRANSFORMER_BANK;LOWSIDE_VOLTAGE;CNR_MVA;CALC_PLBN_RATING;THERMAL_STUDY_RATING;LIMITING_ELEMENT;RATING_MVA;YEAR;SUMMER_PEAK_LOAD_MVA
100015803683;CMP;PERRIER;698T2;12.5;14;16.100000000000001;;Transformer;17.57;2020;10.23
100015788140;CMP;PHILIPS EL NEW;441T3;12.5;5.25;5.78;;Transformer;6.62;2020;0.36
100015806379;CMP;PHILLIPS/STRONG;841T1;12.5;7;7.7;;Fuse 80E SMD-1A;7.41;2020;2.95
100015806440;CMP;PITTSFIELD;842T1;12.5;7;7.7;;Transformer;8.82;2020;3.46
100015796903;CMP;PLEASANT HILL;644T2;12.5;22.4;25.76;;Transformer;25.92;2020;14.84
100015796907;CMP;PLEASANT HILL;644T3;12.5;7;7.7;;Transformer;8.82;2020;6.66
100015799458;CMP;PRATT & WHITNEY;661T1;12.5;14;16.100000000000001;;Transformer;20.02;2020;12.98
100015797520;CMP;PRIDES CORNER;647T2;12.5;14;16.100000000000001;;Transformer;17.64;2020;14.76
100015806643;CMP;PROSPECT;846T1;12.5;7;7.7;;Transformer;8.5399999999999991;2020;5.18
100015809482;CMP;RANGELEY;875T1;12.5;3.13;3.44;;Transformer;4.47;2020;2.68
100015789919;CMP;RAYMOND 115KV;445T1;42.93;37;42.55;;Transformer;45.55;2020;2.2200000000000002
100015789946;CMP;RAYMOND 115KV;445T2;42.93;37;42.55;;Transformer;45.55;2020;11.81
100015789886;CMP;RAYMOND 34.5 KV;444T1;12.5;14;16.100000000000001;;Transformer;17.57;2020;9.9499999999999993
100015803241;CMP;RED BROOK;696T1;34.5;37.33;42.93;;Transformer;45.55;2020;27.51
100015809130;CMP;RICE RIPS 115 KV;873T2;12.5;7;7.7;;Fuse;6.33;2020;3.28
100015781112;CMP;RICHMOND;240T1;12.5;7;7.7;;Transformer;8.82;2020;4.38
100015798496;CMP;RIGBY;650T1;12.5;7;7.7;;Transformer;8.82;2020;5.18
100015798501;CMP;RIGBY;650T2;12.5;10.5;12.07;;Transformer;13.23;2020;7.64
100015790522;CMP;RILEY;449T1;12.5;14;16.100000000000001;;Transformer;17.64;2020;2.29
100015790176;CMP;RUMFORD 115 KV & 12KV;447T3;12.5;14;16.100000000000001;;Transformer;17.64;2020;6.48
100015790221;CMP;RUMFORD 115 KV & 12KV;447T4;12.5;14;16.100000000000001;;Transformer;17.64;2020;5.9
100015791475;CMP;RUMFORD INDUSTRIAL PARK;466T1;34.5;14;16.100000000000001;;Transformer;17.64;2020;9.36
100015790658;CMP;SABATTUS-450T1 -TRANS;450T1;12.5;14;16.100000000000001;;Transformer;17.57;2020;10.84
;CMP;SAND ROAD TAP;470T1;12.5;7.5;8.25;;Transformer;8.82;2020;4.4400000000000004
100015798663;CMP;SANFORD INDUSTRIAL PARK;656T1;12.5;14;16.100000000000001;;Transformer;17.57;2020;10.42
100015798803;CMP;SANFORD SWITCH;657T1;12.5;14;16.100000000000001;;Transformer;17.079999999999998;2020;8.59
100015803135;CMP;SCARBOROUGH;693T1;12.5;14;16.100000000000001;;Transformer;17.57;2020;12.5
100017572127;CMP;SEARSPORT 34.5 KV;850T1;12.5;14;16.100000000000001;;Transformer;17.079999999999998;2020;4.95
100015799256;CMP;SEWALL STREET 115/11KV;659T1;12.5;22.4;25.76;;Transformer;25.9;2020;10.5
100015799258;CMP;SEWALL STREET 34/12KV;659T2;12.5;22.4;25.76;;Transformer;25.9;2020;11.47
100015806761;CMP;SHAWMUT 34 KV & HYDRO;852T3;12.5;7;7.7;;Transformer;8.82;2020;5.0599999999999996
100016234986;CMP;SHAWS MILLS ROAD;660T1;12.5;14;16.100000000000001;;Transformer;17.059999999999999;2020;9.57
100015781124;CMP;SHEEPSCOT;241T1;12.5;3.13;3.44;;Transformer;4.47;2020;1.23
100015781196;CMP;SIDNEY;242T1;12.5;3.13;3.44;;Transformer;4.47;2020;3.7
100015806820;CMP;SKOWHEGAN NORTH  SIDE;853T1;12.5;10.5;12.07;;Transformer;12.81;2020;7.51
100015806878;CMP;SKOWHEGAN SOUTH SIDE;854T1;12.5;10.5;12.07;;Transformer;12.81;2020;5.55
;CMP;SKOWHEGAN TAP;864T1;12.5;5;5.5;;Transformer;5;2020;3.22
100015799507;CMP;SOUTH BERWICK;663T1;12.5;10.5;12.07;;Transformer;12.81;2020;6.67
100016234983;CMP;SOUTH CHINA;244T1;12.5;14;16.100000000000001;;Transformer;10.15;2020;7.64
100016234962;CMP;SOUTH SANFORD;667T1;12.5;14;16.100000000000001;;Transformer;17.059999999999999;2020;0.09
100016234971;CMP;SOUTH SANFORD;667T2;12.5;14;16.100000000000001;;Transformer;17.059999999999999;2020;10.88
100015806891;CMP;SOUTH WATERVILLE;855T1;12.5;10.5;12.07;;Transformer;12.81;2020;6.8
100015799998;CMP;SPRING STREET  34/12KV;668T2;12.5;10.5;12.07;;Transformer;13.23;2020;6.35
100015800004;CMP;SPRING STREET 115/12KV;668T3;12.5;14;16.100000000000001;;Transformer;17.64;2020;9.6300000000000008
100015800058;CMP;SPRING STREET 115/34KV;668T4;34.5;22.4;25.76;;Transformer;27.33;2020;9.92
100015781298;CMP;STICKNEYS CORNER;245T1;12.5;5.25;5.78;;Transformer;6.62;2020;5.51
100015809616;CMP;STRATTON;877T1;12.5;3.13;3.44;;Transformer;4.47;2020;1.27
100015807045;CMP;STURTEVANT 12 KV;858T2;12.47;14;16.100000000000001;;Transformer;17.079999999999998;2020;12.27
100015806985;CMP;STURTEVANT 34 KV;858T1;34.5;37.33;42.93;;Transformer;45.55;2020;23.41
100015801561;CMP;SWETT ROAD;682T1;12.5;14;16.100000000000001;;Fuse;15.48;2020;10.91
100015781356;CMP;THOMASTON CREEK;246T1;12.5;10.5;12.07;;Transformer;13.23;2020;5.8
;CMP;THORNDIKE TAP;857T1;34.5;10;11.5;;Transformer;10;2020;5.22
100015781547;CMP;TOPSHAM 34 kV;250T2;12.5;10.5;12.07;;Transformer;13.23;2020;9.57
100015781465;CMP;TOPSHAM OLD;249T1;12.5;14;16.100000000000001;;Transformer;17.57;2020;8.11
100015790997;CMP;TRAP CORNER-453T1 -TRANS;453T1;12.5;3.45;3.8;;Transformer;4.3499999999999996;2020;3.08
100015791047;CMP;TURNER-454T1 -TRANS;454T1;12.5;10.5;12.07;;Transformer;13.23;2020;6.46
100015781682;CMP;UNION;251T1;12.5;6.25;6.88;;Fuse;7.52;2020;4.26
100015797221;CMP;UNION STREET 11KV;645T3;11;22;25.3;;Relay;22.9;2020;4.7699999999999996
100015797186;CMP;UNION STREET 11KV;645T4;11;22;25.3;;Relay;22.9;2020;8.4499999999999993
100015797143;CMP;UNION STREET 12KV;645T1;12.5;22.4;25.76;;Relay;22.9;2020;8.56
100015797145;CMP;UNION STREET 12KV;645T2;12.5;22.4;25.76;;Transformer;27.33;2020;10.82
100015807121;CMP;UNITY;860T1;12.5;10.5;12.07;;Transformer;13.23;2020;8.84
100015807171;CMP;VASSALBORO;861T1;12.5;14;16.100000000000001;;Transformer;17.079999999999998;2020;8.4
100015781718;CMP;WALDOBORO;252T1;12.5;7;7.7;;Transformer;8.82;2020;7.4
100015781727;CMP;WARREN;253T1;12.5;3.13;3.44;;Transformer;4.47;2020;3.48
100015800474;CMP;WATERBORO;671T1;12.5;14;16.100000000000001;;Transformer;17.64;2020;9.67
100015791315;CMP;WEST BRIDGTON;458T1;12.5;5.25;5.78;;Transformer;6.62;2020;5.89
100015781789;CMP;WEST STREET;255T1;12.5;10.5;12.07;;Transformer;13.23;2020;7.62
100015807371;CMP;WEST WATERVILLE;865T1;12.5;7;7.7;;Transformer;8.5399999999999991;2020;5.22
100015807379;CMP;WEST WATERVILLE;865T2;12.5;10.5;12.07;;Transformer;13.23;2020;6.21
100015800652;CMP;WESTBROOK;674T1;12.5;14;16.100000000000001;;Transformer;17.57;2020;11.57
100015800783;CMP;WESTERN AVENUE;675T1;12.5;22.4;25.76;;Transformer;25.1;2020;9.59
100015807529;CMP;WESTON HYDRO;866T2;12.5;14;16.100000000000001;;Transformer;17.57;2020;9.27
100015778180;CMP;WF WYMAN OUTSIDE;218T13;12.5;5.25;5.78;;Transformer;6.62;2020;1.2
100015809917;CMP;WILTON;885T1;12.5;7;7.7;;Transformer;8.82;2020;3.83
100016128891;CMP;WINSLOW 345KV & 115KV;870T4;12.5;14;16.100000000000001;;Fuse;15.48;2020;6.94
100015781843;CMP;WINTHROP;256T1;12.5;10.5;12.07;;Transformer;13.23;2020;8.16
100015781847;CMP;WINTHROP;256T2;12.5;7;7.7;;Transformer;8.82;2020;2.88
100015781864;CMP;WOOLWICH;258T1;12.5;5.25;5.78;;Transformer;6.62;2020;4.92
100015808853;CMP;WYMAN HYDRO;872T11;12.5;6.25;6.88;;Transformer;8.64;2020;2.1800000000000002
100015800817;CMP;YORK BEACH;676T1;12.5;14;16.100000000000001;;Transformer;15.48;2020;11.35
100015800879;CMP;YORK HARBOR;677T1;12.5;10.5;12.07;;Transformer;13.23;2020;7.89
100015755757;NYSEG;AURORA 12.5KV;SUB-TRF 3-1667/1867K;12.5;5.6;6.16;;;6.16;2020;5.13
100015755763;NYSEG;AURORA 12.5KV;SUB-TRF 3-1667/1867K;12.5;5.6;6.16;;;6.16;2020;5.13
100015755764;NYSEG;AURORA 12.5KV;SUB-TRF 3-1667/1867K;12.5;5.6;6.16;;;6.16;2020;5.13
;NYSEG;BRUTON RD 4.8KV;SUB-TRF 3-167KVA;4.8;0.5;0.55000000000000004;;;0.55000000000000004;2020;0.45
100015755338;NYSEG;CAYUGA 4.8KV;SUB-TRF 3-833KVA;4.8;5;5.5;;;5.5;2020;1.81
100015756047;NYSEG;GENOA 4.8KV;SUB-TRF 3-1000KVA;4.8;3;3.3;;;3.3;2020;4.29
100015756048;NYSEG;GENOA 4.8KV;SUB-TRF 3-1000KVA;4.8;3;3.3;;;3.3;2020;4.29
100015756049;NYSEG;GENOA 4.8KV;SUB-TRF 3-1000KVA;4.8;3;3.3;;;3.3;2020;4.29
100015755683;NYSEG;GRANT AVE 12.5KV;LTC-TRF 1-10/12.5/0/;12.5;14;15.4;;;15.4;2020;11.78
100015755815;NYSEG;GREEN ST#1 4.16KV;LTC-TF 1-7.5/9.375/0;4.16;9.3800000000000008;10.31;;;10.31;2020;2.19
100015755816;NYSEG;GREEN ST#2 4.16KV;LTC-TF 1-7.5/9.375/0;4.16;9.3800000000000008;10.31;;;10.31;2020;4.4400000000000004
100015755944;NYSEG;JORDAN RD#1 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2020;1.93
100015755945;NYSEG;JORDAN RD#1 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2020;1.93
100015755946;NYSEG;JORDAN RD#1 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2020;1.93
100015755961;NYSEG;JORDAN RD#2 12.5KV;SUB-TRF 1-5/5.7 MVA;12.5;5.7;6.27;;;6.27;2020;2.5099999999999998
100015755976;NYSEG;MARCELLUS 4.8KV;SUB-TRF 3-1667/0/0/0;4.8;5;5.5;;;5.5;2020;5.01
100015755977;NYSEG;MARCELLUS 4.8KV;SUB-TRF 3-1667/0/0/0;4.8;5;5.5;;;5.5;2020;5.01
100015755978;NYSEG;MARCELLUS 4.8KV;SUB-TRF 3-1667/0/0/0;4.8;5;5.5;;;5.5;2020;5.01
100015756000;NYSEG;OTISCO 7.2KV;SUB-TRF 3-1.25/0/0/1;7.2;4.2;4.62;;;4.62;2020;3.37
100015756001;NYSEG;OTISCO 7.2KV;SUB-TRF 3-1.25/0/0/1;7.2;4.2;4.62;;;4.62;2020;3.37
100015756002;NYSEG;OTISCO 7.2KV;SUB-TRF 3-1.25/0/0/1;7.2;4.2;4.62;;;4.62;2020;3.37
100015755890;NYSEG;PORT BYRON 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2020;5.44
100015755891;NYSEG;PORT BYRON 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2020;5.44
100015755892;NYSEG;PORT BYRON 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2020;5.44
100015756179;NYSEG;SAVANNAH#1 4.8KV;SUB-TRF 1-10.5 MVA;4.8;2;2.2000000000000002;;;2.2000000000000002;2020;0.82
100015756180;NYSEG;SAVANNAH#1 4.8KV;SUB-TRF 1-10.5 MVA;4.8;2;2.2000000000000002;;;2.2000000000000002;2020;0.82
100015756181;NYSEG;SAVANNAH#1 4.8KV;SUB-TRF 1-10.5 MVA;4.8;2;2.2000000000000002;;;2.2000000000000002;2020;0.82
100015756068;NYSEG;SCIPIO 4.8KV;SUB-TRF 3-833/0/0/93;4.8;2.8;3.08;;;3.08;2020;3.12
100015756069;NYSEG;SCIPIO 4.8KV;SUB-TRF 3-833/0/0/93;4.8;2.8;3.08;;;3.08;2020;3.12
100015756070;NYSEG;SCIPIO 4.8KV;SUB-TRF 3-833/0/0/93;4.8;2.8;3.08;;;3.08;2020;3.12
100015755360;NYSEG;STATE ST#5 12.5KV;LTC-TF 1-12/16/20/22;12.5;22.4;24.64;;;24.64;2020;14.33
100015756080;NYSEG;STRYKER 12.5KV;LTC-TRF 1-10/12.5/0/;12.5;14;15.4;;;15.4;2020;11.62
100015755728;NYSEG;SWIFT ST 4.2KV;SUB-TRF 3-1667KVA;4.2;5;5.5;;;5.5;2020;5.62
100015755732;NYSEG;SWIFT ST 4.2KV;SUB-TRF 3-1667KVA;4.2;5;5.5;;;5.5;2020;5.62
100015755733;NYSEG;SWIFT ST 4.2KV;SUB-TRF 3-1667KVA;4.2;5;5.5;;;5.5;2020;5.62
100015755671;NYSEG;UNION SPRGS 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2020;3.02
100015755672;NYSEG;UNION SPRGS 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2020;3.02
100015755673;NYSEG;UNION SPRGS 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2020;3.02
100015755917;NYSEG;WEEDSPORT 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2020;5.07
100015755918;NYSEG;WEEDSPORT 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2020;5.07
100015755919;NYSEG;WEEDSPORT 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2020;5.07
100015755549;NYSEG;WRIGHT AV#2 12.5KV;LTC-TF 1-12/16/20/22;12.5;22.4;24.64;;;24.64;2020;12.91
100015762525;NYSEG;AFTON 34.5KV;SUB-TRF 1-10/12/14MV;34.5;14;15.4;;;15.4;2020;3.29
100015762174;NYSEG;APPALACHIN 4.8KV;SUB-TRF  3-1667KVA;4.8;5;5.5;;;5.5;2020;2.2200000000000002
100015762175;NYSEG;APPALACHIN 4.8KV;SUB-TRF  3-1667KVA;4.8;5;5.5;;;5.5;2020;2.2200000000000002
100015762176;NYSEG;APPALACHIN 4.8KV;SUB-TRF  3-1667KVA;4.8;5;5.5;;;5.5;2020;2.2200000000000002
100015762715;NYSEG;BERKSHIRE 4.8KV;SUB-TRF 1-3/3.750/4.;4.8;4.2;4.62;;;4.62;2020;1.94
100015763876;NYSEG;BEVIER ST 12.5KV;SUB-TRF 1-5/6.25/0/0;12.5;6.25;6.88;;;6.88;2020;1.73
100015762196;NYSEG;BODLE HILL 4.8KV;SUB-TRF 3-2500KVA;4.8;7.5;8.25;;;8.25;2020;5.21
100015762197;NYSEG;BODLE HILL 4.8KV;SUB-TRF 3-2500KVA;4.8;7.5;8.25;;;8.25;2020;5.21
100015762198;NYSEG;BODLE HILL 4.8KV;SUB-TRF 3-2500KVA;4.8;7.5;8.25;;;8.25;2020;5.21
100015760684;NYSEG;BURR AVE#1 12.5KV;SUB-TF 3-2.5/3.1/0/3;12.5;10.5;11.55;;;11.55;2020;4.26
100015760685;NYSEG;BURR AVE#1 12.5KV;SUB-TF 3-2.5/3.1/0/3;12.5;10.5;11.55;;;11.55;2020;4.26
100015760686;NYSEG;BURR AVE#1 12.5KV;SUB-TF 3-2.5/3.1/0/3;12.5;10.5;11.55;;;11.55;2020;4.26
100015760687;NYSEG;BURR AVE#2 4.8KV;SUB-TRF 1-5.0/6.25/7;4.8;7;7.7;;;7.7;2020;3.13
100015762719;NYSEG;CASTLEGDN 12.5KV;S-T 3-3333/4166/0/46;12.5;14;15.4;;;15.4;2020;10.98
100015762720;NYSEG;CASTLEGDN 12.5KV;S-T 3-3333/4166/0/46;12.5;14;15.4;;;15.4;2020;10.98
100015762721;NYSEG;CASTLEGDN 12.5KV;S-T 3-3333/4166/0/46;12.5;14;15.4;;;15.4;2020;10.98
100015763518;NYSEG;CENTER VIL 4.8KV;SUB-TRF 1 - 3.75 MVA;4.8;2.8;3.08;;;3.08;2020;2.88
100015762130;NYSEG;CHENAGO BR 4.8KV;S-TRF 1-7.5/9.375/10;4.8;10.5;11.55;;;11.55;2020;4.79
100015762563;NYSEG;CHENAGO FK 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2020;0.83
100015762564;NYSEG;CHENAGO FK 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2020;0.83
100015762565;NYSEG;CHENAGO FK 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2020;0.83
100015762558;NYSEG;CINCINATUS 4.8KV;SUB-TRF 3-1000KVA;4.8;3;3.3;;;3.3;2020;1.91
100015762576;NYSEG;CINCINATUS 4.8KV;SUB-TRF 3-1000KVA;4.8;3;3.3;;;3.3;2020;1.91
100015762587;NYSEG;CINCINATUS 4.8KV;SUB-TRF 3-1000KVA;4.8;3;3.3;;;3.3;2020;1.91
100015761621;NYSEG;CLARK ST 12.5KV #3;LTC 1-20/26.7/33.3/3;12.5;37.299999999999997;41.03;;;41.03;2020;2.63
100015761638;NYSEG;CLARK ST 12.5KV #4;LTC 1-20/26.7/33.3/3;12.5;37.299999999999997;41.03;;;41.03;2020;3.59
100015761609;NYSEG;CLARK ST 4.8KV #1;SUB-TRF 3-2.5/3.1/0/;4.8;10.5;11.55;;;11.55;2020;0
100015761610;NYSEG;CLARK ST 4.8KV #1;SUB-TRF 3-2.5/3.1/0/;4.8;10.5;11.55;;;11.55;2020;0
100015761611;NYSEG;CLARK ST 4.8KV #1;SUB-TRF 3-2.5/3.1/0/;4.8;10.5;11.55;;;11.55;2020;0
100015761614;NYSEG;CLARK ST 4.8KV #2;SUB-TRF 3-2.5/3.1/0/;4.8;10.5;11.55;;;11.55;2020;0
100015761615;NYSEG;CLARK ST 4.8KV #2;SUB-TRF 3-2.5/3.1/0/;4.8;10.5;11.55;;;11.55;2020;0
100015761616;NYSEG;CLARK ST 4.8KV #2;SUB-TRF 3-2.5/3.1/0/;4.8;10.5;11.55;;;11.55;2020;0
100015762144;NYSEG;CONKLIN 4.8KV;SUB-TRF 3-1667/0/0/0;4.8;5;5.5;;;5.5;2020;4.0999999999999996
100015762145;NYSEG;CONKLIN 4.8KV;SUB-TRF 3-1667/0/0/0;4.8;5;5.5;;;5.5;2020;4.0999999999999996
100015762146;NYSEG;CONKLIN 4.8KV;SUB-TRF 3-1667/0/0/0;4.8;5;5.5;;;5.5;2020;4.0999999999999996
100015761851;NYSEG;ENDICOTT HL#1 4.8KV;SUB-TRF 3-1667/1917K;4.8;5.75;6.33;;;6.33;2020;4.33
100015761852;NYSEG;ENDICOTT HL#1 4.8KV;SUB-TRF 3-1667/1917K;4.8;5.75;6.33;;;6.33;2020;4.33
100015761853;NYSEG;ENDICOTT HL#1 4.8KV;SUB-TRF 3-1667/1917K;4.8;5.75;6.33;;;6.33;2020;4.33
100015761808;NYSEG;ENDICOTT RL 4.8KV;S-TRF 3-2.5/3.125/0/;4.8;10.5;11.55;;;11.55;2020;3.38
100015761809;NYSEG;ENDICOTT RL 4.8KV;S-TRF 3-2.5/3.125/0/;4.8;10.5;11.55;;;11.55;2020;3.38
100015761810;NYSEG;ENDICOTT RL 4.8KV;S-TRF 3-2.5/3.125/0/;4.8;10.5;11.55;;;11.55;2020;3.38
100015762250;NYSEG;FLEMINGVIL 4.8KV;SUB-TRF 3-833KVA;4.8;2.5;2.75;;;2.75;2020;1.91
100015762251;NYSEG;FLEMINGVIL 4.8KV;SUB-TRF 3-833KVA;4.8;2.5;2.75;;;2.75;2020;1.91
100015762252;NYSEG;FLEMINGVIL 4.8KV;SUB-TRF 3-833KVA;4.8;2.5;2.75;;;2.75;2020;1.91
100015763481;NYSEG;FULLER HOL 12.5KV;LTC-TF 1-12/16/20/22;12.5;22.4;24.64;;;24.64;2020;13.06
100015763954;NYSEG;GANNETT;SUB-TRF 1-5/6.25 MVA;12.5;0;0;;;0;2020;
;NYSEG;GLEN AUBRY 4.8KV;STEP-TRF 1-667KVA;4.8;0.67;0.73;;;0.73;2020;0
100015761374;NYSEG;GLENWOOD#1 4.8KV;SUB-TRF 1-10/14 MVA;4.8;5;5.5;;;5.5;2020;5.98
100015761375;NYSEG;GLENWOOD#1 4.8KV;SUB-TRF 1-10/14 MVA;4.8;5;5.5;;;5.5;2020;5.98
100015761395;NYSEG;GLENWOOD#1 4.8KV;SUB-TRF 1-10/14 MVA;4.8;5;5.5;;;5.5;2020;5.98
100015761376;NYSEG;GLENWOOD#2 4.8KV;SUB-TRF 1-10/14 MVA;4.8;5;5.5;;;5.5;2020;6.14
100015761377;NYSEG;GLENWOOD#2 4.8KV;SUB-TRF 1-10/14 MVA;4.8;5;5.5;;;5.5;2020;6.14
100015761378;NYSEG;GLENWOOD#2 4.8KV;SUB-TRF 1-10/14 MVA;4.8;5;5.5;;;5.5;2020;6.14
;NYSEG;GOUDEY STA 4.8KV;2 SUB-TRF 1-5/6.25/0;4.8;12.5;13.75;;;13.75;2020;9.0299999999999994
100015762593;NYSEG;GREENE 4.8KV;SUB-TRF 3-833KVA;4.8;2.5;2.75;;;2.75;2020;1.18
100015762594;NYSEG;GREENE 4.8KV;SUB-TRF 3-833KVA;4.8;2.5;2.75;;;2.75;2020;1.18
100015762595;NYSEG;GREENE 4.8KV;SUB-TRF 3-833KVA;4.8;2.5;2.75;;;2.75;2020;1.18
100015760750;NYSEG;HARPUR#1 4.8KV;LTC 1-7.5/9.375/0/10;4.8;10.5;11.55;;;11.55;2020;5.38
100015760751;NYSEG;HARPUR#2 4.8KV;LTC 1-7.5/9.375/0/10;4.8;10.5;11.55;;;11.55;2020;5.38
100015760752;NYSEG;HARPUR#3 4.8KV;LTC 1-3.75/0/0/4.2MV;4.8;4.2;4.62;;;4.62;2020;0
100015760762;NYSEG;HARPUR#4 4.8KV;LTC 1-3.75/0/0/4.2MV;4.8;4.2;4.62;;;4.62;2020;0
100015761564;NYSEG;HOOPER 4.8KV;S-TRF 3-2.5/3.125/0/;4.8;9.3800000000000008;10.31;;;10.31;2020;5.99
100015761576;NYSEG;HOOPER 4.8KV;S-TRF 3-2.5/3.125/0/;4.8;9.3800000000000008;10.31;;;10.31;2020;5.99
100015761577;NYSEG;HOOPER 4.8KV;S-TRF 3-2.5/3.125/0/;4.8;9.3800000000000008;10.31;;;10.31;2020;5.99
100015761489;NYSEG;JARVIS ST#1 4.8KV;LTC-TRF 1-7.5/9.375/;4.8;9.3800000000000008;10.31;;;10.31;2020;4.3600000000000003
100015761490;NYSEG;JARVIS ST#2 4.8KV;LTC-TRF 1-7.5/9.375/;4.8;9.3800000000000008;10.31;;;10.31;2020;4.3600000000000003
100015762335;NYSEG;LANGDON#1 12.5KV;LTC 1-12/16/20/22.4M;12.5;22.4;24.64;;;24.64;2020;3
100015762337;NYSEG;LANGDON#2A 12.5KV;LTC 1-7.5/9.375/0/10;12.5;10.5;11.55;;;11.55;2020;4.5
100015762338;NYSEG;LANGDON#2B 12.5KV;LTC 1-7.5/9.375/O/10;12.5;10.5;11.55;;;11.55;2020;4.9000000000000004
100015763647;NYSEG;LOCKHEED#1 12.5KV;LTC-TRF 1-12/0/0/13.;12.5;13.44;14.78;;;14.78;2020;3.46
100015763648;NYSEG;LOCKHEED#2 12.5KV;LTC-TRF 1-12/0/0/13.;12.5;13.44;14.78;;;14.78;2020;7.94
100015762489;NYSEG;LOUNSBERRY 12.5KV;S-TRF 3-3333KVA;12.5;10;11;;;11;2020;
100015762490;NYSEG;LOUNSBERRY 12.5KV;S-TRF 3-3333KVA;12.5;10;11;;;11;2020;
100015762491;NYSEG;LOUNSBERRY 12.5KV;S-TRF 3-3333KVA;12.5;10;11;;;11;2020;
100016680303;NYSEG;LOURDES12.5KV PAD;LTC-TRF 1-7500KVA;12.5;3.75;4.13;;;4.13;2020;2.99
100015762262;NYSEG;MAINE 4.8KV;S-TRF 3-1667/2083/0/;4.8;6.25;6.88;;;6.88;2020;3.09
100015762263;NYSEG;MAINE 4.8KV;S-TRF 3-1667/2083/0/;4.8;6.25;6.88;;;6.88;2020;3.09
100015762264;NYSEG;MAINE 4.8KV;S-TRF 3-1667/2083/0/;4.8;6.25;6.88;;;6.88;2020;3.09
100015762766;NYSEG;MORNINGSIDE 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2020;3.74
100015762767;NYSEG;MORNINGSIDE 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2020;3.74
100015762768;NYSEG;MORNINGSIDE 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2020;3.74
100015760622;NYSEG;MORRIS ST#1 4.8KV;SUB-TRF 1-5/6.25/0/0;4.8;6.25;6.88;;;6.88;2020;4.59
100015760624;NYSEG;MORRIS ST#2 4.8KV;SUB-TRF 1-5/6.25/0/0;4.8;6.25;6.88;;;6.88;2020;4.71
100015762025;NYSEG;NOWLAN RD#3 4.8KV;S-TRF 1-7.5/9.375/10;4.8;10.5;11.55;;;11.55;2020;
100015760805;NYSEG;NOYES ISL#1 8.32KV;LTC-TRF 1-7.5/0/0/8.;8.32;8.4;9.24;;;9.24;2020;3.3
100015760806;NYSEG;NOYES ISL#2 12.5KV;LTC-TF 1-12/16/20/22;12.5;22.4;24.64;;;24.64;2020;8.9
100015760807;NYSEG;NOYES ISL#5 8.32KV;LTC-TRF 1-7.5/0/0/8.;8.32;8.4;9.24;;;9.24;2020;5.12
100015760808;NYSEG;NOYES ISL#6 12.5KV;LTC-TF 1-12/16/20/22;12.5;22.4;24.64;;;24.64;2020;7.28
100015762797;NYSEG;OAKDALE#5 12.5KV;LTC-TF 1-12/16/20/22;12.5;22.4;24.64;;;24.64;2020;5.24
100015762798;NYSEG;OAKDALE#6 12.5KV;LTC-TF 1-12/16/20/22;12.5;22.4;24.64;;;24.64;2020;6.5
;NYSEG;OUAQUGA E 8.32KV;STEP-TRF 3-333KVA;8.32;1;1.1000000000000001;;;1.1000000000000001;2020;0
100015762228;NYSEG;OWEGO 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2020;2.09
100015762229;NYSEG;OWEGO 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2020;2.09
100015762230;NYSEG;OWEGO 4.8KV;SUB-TRF 3-1667KVA;4.8;5;5.5;;;5.5;2020;2.09
100015761871;NYSEG;RANO BLVD#1 4.8KV;S-TRF 3-2.5/3.125/0/;4.8;10.5;11.55;;;11.55;2020;2.63
100015761872;NYSEG;RANO BLVD#1 4.8KV;S-TRF 3-2.5/3.125/0/;4.8;10.5;11.55;;;11.55;2020;2.63
100015761873;NYSEG;RANO BLVD#1 4.8KV;S-TRF 3-2.5/3.125/0/;4.8;10.5;11.55;;;11.55;2020;2.63
